"Var1" "Var2" "value" "gender"
"414" 14 6 12.1604610263791 "m"
"415" 15 6 13.2400753660383 "m"
"416" 16 6 14.6493738095926 "m"
"417" 17 6 15.9994236270851 "m"
"418" 18 6 17.7011812195002 "m"
"419" 19 6 19.0576151189878 "m"
"420" 20 6 20.0520223760244 "m"
"421" 21 6 21.6968030322474 "m"
"422" 22 6 23.3807832863951 "m"
"423" 23 6 25.7719353501184 "m"
"424" 24 6 28.3172998799263 "m"
"425" 25 6 30.7815952520474 "m"
"426" 26 6 34.8485424861085 "m"
"427" 27 6 40.3010334437698 "m"
"428" 28 6 45.9099681907801 "m"
"429" 29 6 49.5094603244495 "m"
"430" 30 6 52.3262095854183 "m"
"431" 31 6 56.7990810828933 "m"
"432" 32 6 62.9063695349317 "m"
"433" 33 6 71.7834534105129 "m"
"434" 34 6 81.6062277941153 "m"
"435" 35 6 89.9934260402346 "m"
"436" 36 6 98.3345224080237 "m"
"437" 37 6 104.786873100029 "m"
"438" 38 6 113.062445218507 "m"
"439" 39 6 119.793548117188 "m"
"440" 40 6 122.679634364664 "m"
"441" 41 6 128.61855904304 "m"
"442" 42 6 133.517197357974 "m"
"443" 43 6 134.892127088017 "m"
"444" 44 6 136.982767081458 "m"
"445" 45 6 141.55084011717 "m"
"446" 46 6 144.743829454379 "m"
"447" 47 6 148.886009276571 "m"
"448" 48 6 156.183505224618 "m"
"449" 49 6 162.54491222029 "m"
"450" 50 6 174.760941442245 "m"
"451" 51 6 191.778472587199 "m"
"452" 52 6 180.782522975171 "m"
"453" 53 6 162.336544567904 "m"
"454" 54 6 166.008102138217 "m"
"455" 55 6 178.896605769825 "m"
"456" 56 6 181.190341850899 "m"
"457" 57 6 169.99999556691 "m"
"458" 58 6 168.567563617513 "m"
"459" 59 6 167.596633197934 "m"
"460" 60 6 168.735105900495 "m"
"461" 61 6 164.815129087939 "m"
"462" 62 6 160.429892278982 "m"
"463" 63 6 155.881272899774 "m"
"464" 64 6 148.419059168441 "m"
"465" 65 6 129.614629181438 "m"
"466" 66 6 120.107308643886 "m"
"467" 67 6 114.694103059286 "m"
"468" 68 6 106.900671837175 "m"
"469" 69 6 97.6045829330668 "m"
"470" 70 6 90.8072679150061 "m"
"471" 71 6 74.9191496670681 "m"
"472" 72 6 57.8613889948885 "m"
"473" 73 6 42.0598468447717 "m"
"474" 74 6 30.6732139906881 "m"
"475" 75 6 19.0208873043607 "m"
"476" 76 6 11.3673246458887 "m"
"477" 77 6 7.0165350061949 "m"
"478" 78 6 4.07360000747809 "m"
"479" 79 6 2.26235046969361 "m"
"480" 80 6 1.42055813428044 "m"
"481" 1 7 3.71358251334471 "m"
"482" 2 7 4.12544133615249 "m"
"483" 3 7 4.63588448001836 "m"
"484" 4 7 5.235505541127 "m"
"485" 5 7 5.88787560188167 "m"
"486" 6 7 6.62694057908304 "m"
"487" 7 7 7.44173646034148 "m"
"488" 8 7 8.23991287650753 "m"
"489" 9 7 8.8814312125299 "m"
"490" 10 7 9.47082902259105 "m"
"491" 11 7 10.2165359227042 "m"
"492" 12 7 11.1725694840556 "m"
"493" 13 7 12.3508911739844 "m"
"494" 14 7 13.3952987351742 "m"
"495" 15 7 14.5825109950334 "m"
"496" 16 7 16.1322210499443 "m"
"497" 17 7 17.6159390485645 "m"
"498" 18 7 19.4859895626425 "m"
"499" 19 7 20.9748631785805 "m"
"500" 20 7 22.0642858842316 "m"
"501" 21 7 23.8681268515777 "m"
"502" 22 7 25.7135044294991 "m"
"503" 23 7 28.33455697986 "m"
"504" 24 7 31.1225147668088 "m"
"505" 25 7 33.8183376483753 "m"
"506" 26 7 38.2707797370175 "m"
"507" 27 7 44.2386600011169 "m"
"508" 28 7 50.370408035625 "m"
"509" 29 7 54.2896260081278 "m"
"510" 30 7 57.3433750970283 "m"
"511" 31 7 62.2032594574228 "m"
"512" 32 7 68.8404949233233 "m"
"513" 33 7 78.4906157018192 "m"
"514" 34 7 89.15048303627 "m"
"515" 35 7 98.2148794305766 "m"
"516" 36 7 103.930337265002 "m"
"517" 37 7 111.241746882626 "m"
"518" 38 7 120.666755941639 "m"
"519" 39 7 124.743157648283 "m"
